appId,date,dauReal,mauReal,country,lang,predictionLoss,newinstalls,category,ratings,daily_ratings,reviews,daily_reviews
com.app.91390,2024-10-04,,,br,pt,14058.0,1611.0,,,,,
com.app.50760,2024-10-04,,,br,pt,712.0,536.0,,,,,
com.app.95194,2024-09-10,661296.0,4874184.0,br,pt,53917.0,9144.0,SHOPPING,653299.0,529.0,224462.0,50.0
com.app.15675,2024-09-18,180744.0,1398682.0,br,pt,2241.0,3005.0,FINANCE,760606.0,1176.0,176899.0,519.0
com.app.45088,2024-09-21,4658198.0,14336763.0,br,pt,76399.0,25681.0,FINANCE,3216264.0,2218.0,502007.0,107.0
com.app.53788,2024-09-21,1012.0,15931.0,br,pt,1020.0,180.0,OTHERS,12833.0,0.0,5886.0,0.0
com.app.79907,2024-09-18,,,br,pt,1144.0,13.0,OTHERS,11817.0,2.0,7171.0,0.0
com.app.15675,2024-09-16,212532.0,1395181.0,br,pt,2227.0,3043.0,FINANCE,758408.0,1018.0,175922.0,480.0
com.app.17806,2024-09-17,343532.0,3692935.0,br,pt,28384.0,6150.0,OTHERS,783222.0,321.0,179157.0,28.0
com.app.23000,2024-09-12,,,br,pt,1892.0,1.0,OTHERS,56.0,0.0,21.0,0.0
com.app.98198,2024-09-25,,,br,pt,1865.0,40.0,OTHERS,4076.0,0.0,2245.0,0.0
com.app.91525,2024-09-13,5513.0,54086.0,br,pt,1804.0,106.0,TRAVEL_AND_LOCAL,4534.0,2.0,873.0,0.0
com.app.38543,2024-09-26,4544.0,96047.0,br,pt,6200.0,689.0,SHOPPING,19209.0,2.0,7512.0,0.0
com.app.24438,2024-09-26,53296.0,531721.0,br,pt,10958.0,3333.0,OTHERS,94968.0,51.0,34630.0,18.0
com.app.26790,2024-10-06,,,br,pt,1311.0,,,,,,
com.app.55537,2024-10-01,15736.0,120123.0,br,pt,1969.0,34.0,,,,,
com.app.72306,2024-10-01,32439.0,214919.0,br,pt,2018.0,774.0,,,,,
com.app.68015,2024-10-01,108105.0,841736.0,br,pt,25472.0,2159.0,,,,,
com.app.88509,2024-10-01,4317691.0,25831614.0,br,pt,29259.0,49631.0,,,,,
com.app.39929,2024-10-01,806702.0,2228541.0,br,pt,3845.0,2248.0,,,,,
com.app.13421,2024-10-01,820282.0,2725409.0,br,pt,24844.0,3304.0,,,,,
com.app.78470,2024-10-01,25494.0,458507.0,br,pt,5316.0,1683.0,,,,,
com.app.43563,2024-10-01,,,br,pt,3636.0,1050.0,,,,,
com.app.96938,2024-10-02,,,br,pt,1459.0,0.0,,,,,
com.app.55531,2024-10-02,,,br,pt,1710.0,757.0,,,,,
com.app.24438,2024-10-02,,,br,pt,9979.0,3819.0,,,,,
com.app.97988,2024-10-02,,,br,pt,1153.0,70.0,,,,,
com.app.97976,2024-10-02,,,br,pt,4826.0,691.0,,,,,
com.app.39058,2024-10-02,,,br,pt,1841.0,248.0,,,,,
com.app.84714,2024-10-05,,,br,pt,29883.0,2272.0,,,,,
com.app.35851,2024-10-07,,,br,pt,9805.0,327.0,,,,,
com.app.18711,2024-10-07,,,br,pt,2191.0,1249.0,,,,,
com.app.38543,2024-10-07,,,br,pt,6283.0,819.0,,,,,
com.app.89044,2024-10-07,,,br,pt,1834.0,90.0,,,,,
com.app.60429,2024-10-05,,,br,pt,7305.0,422.0,,,,,
com.app.16773,2024-10-08,,,,,,4004.0,,,,,
com.app.24343,2024-10-07,,,br,pt,3464.0,896.0,,,,,
com.app.36257,2024-10-07,,,br,pt,7451.0,5933.0,,,,,
com.app.88832,2024-10-07,,,br,pt,4395.0,810.0,,,,,
com.app.61743,2024-10-05,,,br,pt,4549.0,2293.0,,,,,
com.app.96938,2024-10-03,,,br,pt,1484.0,0.0,,,,,
com.app.18664,2024-10-08,,,,,,546.0,,,,,
com.app.35851,2024-10-05,,,br,pt,7904.0,169.0,,,,,
com.app.61743,2024-10-07,,,br,pt,5035.0,1659.0,,,,,
com.app.97802,2024-10-08,,,,,,164.0,,,,,
com.app.34625,2024-10-03,,,br,pt,1511.0,812.0,,,,,
com.app.64764,2024-10-03,,,br,pt,1630.0,1132.0,,,,,
com.app.36257,2024-10-05,,,br,pt,7517.0,5933.0,,,,,
com.app.64634,2024-10-08,,,,,,82.0,,,,,
com.app.22262,2024-10-07,,,br,pt,2756.0,3577.0,,,,,
com.app.65327,2024-09-16,39667.0,386523.0,br,pt,2732.0,1767.0,SHOPPING,204259.0,17.0,66704.0,1.0
com.app.78794,2024-09-23,7857942.0,23701200.0,br,pt,117974.0,64774.0,FINANCE,2242523.0,151.0,1011752.0,69.0
com.app.13421,2024-09-18,838163.0,2712438.0,br,pt,26482.0,2823.0,FINANCE,474622.0,199.0,54499.0,22.0
com.app.95243,2024-09-22,61740.0,742995.0,br,pt,3325.0,1853.0,FINANCE,42224.0,14.0,18301.0,10.0
com.app.85381,2024-09-24,932.0,14140.0,,,,,,,,,
com.app.91205,2024-09-27,,,br,pt,1746.0,,,,,,
com.app.80610,2024-09-09,1142554.0,9756328.0,br,pt,87659.0,19305.0,BUSINESS,1100765.0,2845.0,384912.0,156.0
com.app.54019,2024-09-16,4882.0,56943.0,br,pt,4331.0,329.0,SHOPPING,2650.0,3.0,330.0,0.0
com.app.55621,2024-09-19,359231.0,1678891.0,br,pt,9207.0,7467.0,FINANCE,267928.0,487.0,135101.0,45.0
com.app.15675,2024-09-25,210198.0,1411966.0,br,pt,2258.0,3011.0,FINANCE,768412.0,1365.0,180261.0,512.0
com.app.47938,2024-09-10,1435.0,23812.0,br,pt,1873.0,114.0,SHOPPING,2699.0,0.0,1242.0,0.0
com.app.41189,2024-09-11,8086000.0,20294091.0,br,pt,70439.0,20420.0,FINANCE,3849254.0,3167.0,979151.0,261.0
com.app.45949,2024-09-12,222775.0,2510930.0,br,pt,92498.0,11837.0,OTHERS,642106.0,581.0,52189.0,25.0
com.app.65327,2024-09-12,40836.0,385646.0,br,pt,2850.0,2011.0,SHOPPING,204214.0,11.0,66702.0,2.0
com.app.88311,2024-09-26,15639.0,102069.0,br,pt,2347.0,750.0,FINANCE,7863.0,17.0,1112.0,3.0
com.app.99432,2024-09-10,1197514.0,3034730.0,br,pt,16680.0,7738.0,BUSINESS,261334.0,102.0,147548.0,43.0
com.app.59849,2024-09-14,947359.0,1659055.0,br,pt,16551.0,1786.0,OTHERS,1539332.0,146.0,378135.0,8.0
com.app.96938,2024-09-20,14991.0,119981.0,br,pt,1506.0,0.0,OTHERS,44760.0,2.0,15654.0,1.0
com.app.62109,2024-09-21,906818.0,6241541.0,br,pt,16188.0,12545.0,FINANCE,1168126.0,978.0,329230.0,32.0
com.app.52140,2024-09-28,5907.0,113746.0,br,pt,9535.0,26.0,TRAVEL_AND_LOCAL,1338.0,6.0,437.0,1.0
com.app.60770,2024-09-30,16730.0,43152.0,br,pt,1736.0,167.0,FOOD_AND_DRINK,3783.0,2.0,1866.0,0.0
com.app.87362,2024-09-18,,,br,pt,27499.0,2841.0,OTHERS,677334.0,39.0,261132.0,14.0
com.app.92275,2024-09-12,59247.0,472049.0,br,pt,5441.0,1316.0,SHOPPING,234181.0,40.0,28979.0,0.0
com.app.55531,2024-09-16,3083.0,35454.0,br,pt,1755.0,622.0,FINANCE,492.0,1.0,306.0,1.0
com.app.19821,2024-09-17,400293.0,4141914.0,br,pt,26981.0,11820.0,FOOD_AND_DRINK,805234.0,5.0,280902.0,8.0
com.app.95243,2024-09-17,113155.0,742848.0,br,pt,3026.0,1599.0,FINANCE,41845.0,89.0,18227.0,26.0
com.app.55531,2024-09-18,3997.0,35836.0,br,pt,1766.0,438.0,FINANCE,493.0,3.0,309.0,0.0
com.app.41993,2024-09-17,9582.0,86362.0,br,pt,10435.0,9.0,OTHERS,9126.0,41.0,1780.0,3.0
com.app.48189,2024-09-26,5966.0,32966.0,br,pt,1130.0,87.0,FINANCE,25671.0,1.0,9313.0,1.0
com.app.93571,2024-10-06,,,br,pt,58932.0,27138.0,,,,,
com.app.36612,2024-10-06,,,br,pt,4731.0,414.0,,,,,
com.app.62062,2024-09-27,19302.0,275947.0,br,pt,3645.0,998.0,SHOPPING,56513.0,13.0,2139.0,1.0
com.app.23305,2024-09-26,6034715.0,27631912.0,br,pt,131012.0,39746.0,OTHERS,2702478.0,485.0,1202296.0,230.0
com.app.55057,2024-09-27,1748.0,32948.0,br,pt,1746.0,,,,,,
com.app.81778,2024-09-25,,,br,pt,1747.0,,,,,,
com.app.63770,2024-09-11,336311.0,1827102.0,br,pt,6001.0,5322.0,FINANCE,330551.0,251.0,50527.0,21.0
com.app.90857,2024-09-16,1113.0,23521.0,br,pt,1747.0,,,,,,
com.app.90857,2024-09-23,1008.0,22583.0,,,,,,,,,
com.app.41189,2024-09-18,7464550.0,20377376.0,br,pt,85611.0,20716.0,FINANCE,3870130.0,3154.0,980228.0,151.0
com.app.97548,2024-10-04,,,br,pt,4511.0,2020.0,,,,,
com.app.44541,2024-10-05,,,br,pt,1338.0,,,,,,
com.app.64667,2024-09-13,,,br,pt,16337.0,14398.0,SHOPPING,169523.0,106.0,45799.0,7.0
com.app.36648,2024-09-10,405799.0,732028.0,br,pt,6565.0,584.0,FINANCE,162055.0,238.0,47347.0,12.0
com.app.30329,2024-09-15,844907.0,10352470.0,br,pt,71403.0,23209.0,FOOD_AND_DRINK,1615787.0,369.0,207321.0,67.0
com.app.45949,2024-09-20,224651.0,2500794.0,br,pt,91291.0,10259.0,OTHERS,646553.0,566.0,52435.0,31.0
com.app.31454,2024-09-23,7181.0,64584.0,br,pt,1740.0,171.0,OTHERS,1250.0,1.0,772.0,0.0
com.app.21027,2024-09-28,,,br,pt,4152.0,1105.0,BUSINESS,68232.0,51.0,5900.0,4.0
com.app.36257,2024-09-19,739941.0,2342247.0,br,pt,7569.0,5936.0,BUSINESS,111783.0,54.0,65567.0,44.0
com.app.35190,2024-09-29,,,br,pt,83413.0,37352.0,FINANCE,3600929.0,1185.0,864057.0,1082.0
com.app.84679,2024-10-04,,,br,pt,1738.0,,,,,,
com.app.18664,2024-09-19,8997.0,123346.0,br,pt,2375.0,567.0,FINANCE,9752.0,13.0,1779.0,2.0
com.app.98198,2024-09-20,,,br,pt,1879.0,40.0,OTHERS,4074.0,1.0,2244.0,0.0
com.app.20657,2024-09-08,,,br,pt,1259.0,183.0,OTHERS,7915.0,0.0,1322.0,0.0
com.app.98438,2024-09-09,19149.0,113538.0,br,pt,1770.0,,,,,,
com.app.17441,2024-09-22,25609.0,319745.0,br,pt,3378.0,596.0,SHOPPING,45322.0,21.0,5978.0,4.0
com.app.36433,2024-09-10,,,br,pt,1889.0,13.0,FINANCE,691.0,0.0,421.0,0.0
com.app.55057,2024-09-09,1739.0,34049.0,br,pt,1770.0,,,,,,
com.app.93571,2024-09-28,2345785.0,14774133.0,br,pt,52795.0,15061.0,OTHERS,1179155.0,472.0,333280.0,44.0
com.app.87362,2024-09-26,,,br,pt,28518.0,3465.0,OTHERS,677744.0,48.0,261248.0,18.0
com.app.21603,2024-09-11,75322.0,849603.0,br,pt,5004.0,2979.0,FINANCE,79493.0,52.0,20702.0,8.0
com.app.18711,2024-09-20,101578.0,507275.0,br,pt,2010.0,1235.0,BUSINESS,63652.0,31.0,16870.0,6.0
com.app.40009,2024-09-19,79084.0,282119.0,br,pt,2074.0,994.0,OTHERS,65401.0,10.0,25840.0,4.0
com.app.84714,2024-09-28,138749.0,1056071.0,br,pt,30777.0,3878.0,OTHERS,385397.0,185.0,61628.0,5.0
com.app.14811,2024-09-11,,,br,pt,2005.0,1406.0,FINANCE,8832.0,1.0,4925.0,0.0
com.app.20651,2024-09-25,,,br,pt,1504.0,49.0,OTHERS,119.0,0.0,45.0,0.0
com.app.53788,2024-09-08,1021.0,16169.0,br,pt,990.0,99.0,OTHERS,12823.0,0.0,5882.0,0.0
com.app.95194,2024-09-09,617712.0,4883365.0,br,pt,51531.0,9269.0,SHOPPING,652804.0,495.0,224424.0,38.0
com.app.44002,2024-09-26,,,br,pt,4351.0,224.0,TRAVEL_AND_LOCAL,11682.0,13.0,3755.0,2.0
com.app.92210,2024-09-10,10844.0,105798.0,br,pt,3482.0,932.0,TRAVEL_AND_LOCAL,9450.0,5.0,3759.0,3.0
com.app.19772,2024-09-11,425759.0,881300.0,br,pt,5333.0,1560.0,FINANCE,234272.0,206.0,57605.0,5.0
com.app.92275,2024-09-13,58105.0,471502.0,br,pt,5456.0,1150.0,SHOPPING,234221.0,25.0,28979.0,4.0
com.app.41993,2024-09-13,8804.0,77707.0,br,pt,10036.0,9.0,OTHERS,9026.0,31.0,1757.0,8.0
com.app.30329,2024-09-28,907729.0,9965018.0,br,pt,82070.0,16177.0,FOOD_AND_DRINK,1619815.0,307.0,208314.0,100.0
com.app.95444,2024-09-16,,,br,pt,1866.0,263.0,FINANCE,3159.0,3.0,1178.0,0.0
com.app.64667,2024-09-23,,,br,pt,17871.0,14427.0,SHOPPING,170499.0,96.0,45875.0,3.0
com.app.91093,2024-09-09,566935.0,2434968.0,br,pt,5992.0,5253.0,FINANCE,209502.0,210.0,112117.0,61.0
com.app.85803,2024-09-10,8897.0,76737.0,br,pt,905.0,100.0,BUSINESS,4341.0,5.0,991.0,2.0
com.app.31679,2024-09-09,247062.0,1059813.0,br,pt,5646.0,1291.0,FINANCE,333110.0,146.0,142073.0,6.0
com.app.55537,2024-09-13,15001.0,118906.0,br,pt,1880.0,74.0,OTHERS,2862.0,1.0,1487.0,1.0
com.app.74794,2024-09-23,181249.0,1492808.0,br,pt,14210.0,5168.0,SHOPPING,206300.0,8.0,74705.0,8.0
com.app.48189,2024-09-20,6937.0,33057.0,br,pt,1111.0,30.0,FINANCE,25672.0,0.0,9312.0,0.0
com.app.87209,2024-10-04,,,br,pt,2433.0,27.0,,,,,
com.app.52140,2024-09-16,7181.0,115897.0,br,pt,9603.0,26.0,TRAVEL_AND_LOCAL,1288.0,4.0,433.0,0.0
com.app.40009,2024-09-27,78761.0,281848.0,br,pt,1639.0,878.0,OTHERS,65469.0,5.0,25858.0,0.0
com.app.90857,2024-10-05,,,br,pt,1338.0,,,,,,
com.app.20651,2024-09-20,,,br,pt,1525.0,43.0,OTHERS,118.0,0.0,45.0,0.0
com.app.31404,2024-09-08,7433.0,36714.0,br,pt,990.0,50.0,FINANCE,13913.0,16.0,7036.0,0.0
com.app.13655,2024-09-13,14680.0,56007.0,br,pt,1302.0,139.0,FINANCE,62689.0,0.0,26435.0,0.0
com.app.87209,2024-09-13,6111.0,34520.0,br,pt,2360.0,28.0,FINANCE,6097.0,16.0,961.0,1.0
com.app.88311,2024-09-23,16529.0,102349.0,br,pt,2488.0,723.0,FINANCE,7825.0,8.0,1105.0,3.0
com.app.45088,2024-09-25,4954919.0,14370768.0,br,pt,76403.0,24822.0,FINANCE,3225380.0,2578.0,502594.0,155.0
com.app.81778,2024-10-05,,,br,pt,1338.0,,,,,,
com.app.81754,2024-10-06,,,br,pt,3362.0,256.0,,,,,
com.app.90857,2024-10-07,,,br,pt,1741.0,,,,,,
com.app.50760,2024-09-08,21584.0,171958.0,br,pt,642.0,244.0,BUSINESS,62925.0,6.0,11280.0,0.0
com.app.47938,2024-09-16,1435.0,23785.0,br,pt,1843.0,111.0,SHOPPING,2699.0,0.0,1242.0,0.0
com.app.41993,2024-09-20,9448.0,94967.0,br,pt,10523.0,9.0,OTHERS,9211.0,15.0,1791.0,8.0
com.app.48916,2024-10-06,,,br,pt,898.0,206.0,,,,,
com.app.72653,2024-09-19,12139.0,69632.0,br,pt,1512.0,315.0,FINANCE,37140.0,1.0,15800.0,3.0
com.app.55481,2024-09-21,14905.0,177332.0,br,pt,2951.0,1592.0,FINANCE,53272.0,23.0,28192.0,10.0
com.app.18251,2024-09-24,75605.0,361850.0,br,pt,2593.0,559.0,FINANCE,99263.0,111.0,18675.0,11.0
com.app.14811,2024-09-18,,,br,pt,1291.0,1141.0,FINANCE,8845.0,2.0,4930.0,0.0
com.app.19821,2024-09-12,407546.0,4127776.0,br,pt,28464.0,4544.0,FOOD_AND_DRINK,805182.0,5.0,280840.0,15.0
com.app.86367,2024-09-18,86550.0,658615.0,br,pt,1614.0,606.0,FINANCE,47699.0,12.0,20476.0,2.0
com.app.55537,2024-09-20,14991.0,119981.0,br,pt,2397.0,60.0,OTHERS,2937.0,3.0,1507.0,3.0
com.app.84714,2024-09-22,151948.0,1072178.0,br,pt,30525.0,1902.0,OTHERS,384069.0,228.0,61575.0,10.0
com.app.15675,2024-09-30,262039.0,1437135.0,br,pt,2242.0,3013.0,FINANCE,773317.0,1056.0,182401.0,459.0
com.app.26790,2024-09-12,1355.0,26910.0,br,pt,1792.0,,,,,,
com.app.89034,2024-09-19,26466.0,312395.0,br,pt,1762.0,256.0,OTHERS,7460.0,30.0,2124.0,2.0
com.app.96037,2024-09-14,,,br,pt,2500.0,1200.0,FINANCE,98486.0,4.0,49992.0,1.0
com.app.86358,2024-09-09,17723.0,141641.0,br,pt,7284.0,484.0,FINANCE,3964.0,31.0,1980.0,5.0
com.app.60429,2024-09-15,108119.0,646351.0,br,pt,2501.0,413.0,OTHERS,3516.0,3.0,1756.0,3.0
com.app.79907,2024-09-19,765.0,6886.0,br,pt,1176.0,13.0,OTHERS,11816.0,2.0,7171.0,0.0
com.app.48065,2024-09-23,596393.0,3877049.0,br,pt,27044.0,6405.0,SHOPPING,582645.0,163.0,105818.0,12.0
com.app.77385,2024-09-25,314795.0,1778330.0,br,pt,6394.0,2083.0,FINANCE,305047.0,437.0,84317.0,21.0
com.app.89034,2024-10-06,,,br,pt,1326.0,427.0,,,,,
com.app.37148,2024-09-27,11561.0,49065.0,br,pt,1174.0,147.0,FINANCE,17373.0,17.0,8840.0,3.0
com.app.82889,2024-09-24,1277.0,7954.0,br,pt,1832.0,75.0,FINANCE,2493.0,9.0,629.0,2.0
com.app.33540,2024-09-22,396547.0,3521393.0,br,pt,26417.0,5318.0,FINANCE,393714.0,332.0,90600.0,46.0
com.app.16773,2024-09-29,292489.0,2447705.0,br,pt,6139.0,4425.0,FINANCE,152050.0,78.0,78855.0,45.0
com.app.78470,2024-09-30,23741.0,459878.0,br,pt,5671.0,1042.0,SHOPPING,111904.0,43.0,33444.0,14.0
com.app.92210,2024-09-08,11977.0,105603.0,br,pt,3709.0,542.0,TRAVEL_AND_LOCAL,9443.0,4.0,3758.0,0.0
com.app.24438,2024-09-09,56124.0,543549.0,br,pt,10710.0,3080.0,OTHERS,93699.0,71.0,34280.0,39.0
com.app.24438,2024-09-10,54135.0,544060.0,br,pt,9762.0,3753.0,OTHERS,93770.0,96.0,34319.0,27.0
com.app.24391,2024-09-10,10140.0,99911.0,br,pt,5220.0,39.0,OTHERS,9909.0,15.0,1517.0,2.0
com.app.47188,2024-09-18,1768536.0,7512788.0,br,pt,95189.0,11506.0,FINANCE,636693.0,293.0,206039.0,61.0
com.app.78794,2024-09-29,6391309.0,23911008.0,br,pt,121478.0,54899.0,FINANCE,2243468.0,147.0,1012192.0,62.0
com.app.41189,2024-09-09,8868405.0,20251648.0,br,pt,70274.0,18112.0,FINANCE,3842138.0,3538.0,978825.0,152.0
com.app.59245,2024-09-12,26732.0,229940.0,br,pt,1777.0,225.0,FINANCE,7825.0,5.0,4447.0,2.0
com.app.18251,2024-09-18,76417.0,354927.0,br,pt,2530.0,512.0,FINANCE,98521.0,166.0,18595.0,13.0
com.app.47188,2024-09-22,1421898.0,7573200.0,br,pt,92298.0,11522.0,FINANCE,637837.0,165.0,206269.0,56.0
com.app.84237,2024-09-17,,,br,pt,1747.0,,,,,,
com.app.37148,2024-09-14,10753.0,49342.0,br,pt,1013.0,113.0,FINANCE,17076.0,24.0,8816.0,1.0
com.app.80569,2024-09-25,12633.0,176115.0,br,pt,5945.0,757.0,SHOPPING,163838.0,84.0,15253.0,1.0
com.app.87411,2024-09-29,,,br,pt,1758.0,977.0,FINANCE,89255.0,41.0,31506.0,6.0
com.app.31097,2024-09-14,10012.0,139565.0,br,pt,9022.0,1903.0,TRAVEL_AND_LOCAL,10788.0,11.0,4036.0,5.0
com.app.18251,2024-09-21,58073.0,358056.0,br,pt,1799.0,766.0,FINANCE,98947.0,58.0,18632.0,12.0
com.app.55537,2024-09-26,12042.0,121164.0,br,pt,3822.0,70.0,OTHERS,2954.0,0.0,1515.0,0.0
com.app.21397,2024-09-27,36923.0,313625.0,br,pt,9716.0,2648.0,OTHERS,131560.0,0.0,49276.0,1.0
com.app.13421,2024-09-28,683134.0,2723183.0,br,pt,24637.0,3428.0,FINANCE,476245.0,120.0,54712.0,9.0
com.app.87362,2024-09-14,,,br,pt,26042.0,5016.0,OTHERS,677140.0,70.0,261076.0,29.0
com.app.81778,2024-09-09,,,br,pt,1770.0,,,,,,
com.app.90128,2024-09-08,,,br,pt,1309.0,,,,,,
com.app.45088,2024-10-01,5075303.0,14399725.0,br,pt,83225.0,24296.0,,,,,
com.app.47188,2024-10-01,1860724.0,7747403.0,br,pt,100868.0,12401.0,,,,,
com.app.45088,2024-10-02,,,br,pt,82214.0,24203.0,,,,,
com.app.80525,2024-10-02,,,br,pt,5073.0,1133.0,,,,,
com.app.59245,2024-10-02,,,br,pt,1683.0,289.0,,,,,
com.app.17806,2024-10-02,,,br,pt,30146.0,6867.0,,,,,
com.app.95733,2024-10-02,,,br,pt,1203.0,51.0,,,,,
com.app.95194,2024-10-03,,,br,pt,48837.0,14061.0,,,,,
com.app.23305,2024-10-08,,,,,,37241.0,,,,,
com.app.50760,2024-10-03,,,br,pt,696.0,527.0,,,,,
com.app.96361,2024-10-08,,,,,,37.0,,,,,
com.app.38566,2024-10-07,,,br,pt,4683.0,2101.0,,,,,
com.app.30329,2024-10-08,,,,,,25881.0,,,,,
com.app.20651,2024-10-08,,,,,,51.0,,,,,
com.app.59849,2024-10-08,,,,,,1597.0,,,,,
com.app.17806,2024-10-08,,,,,,5535.0,,,,,
com.app.36145,2024-10-03,,,br,pt,10363.0,5720.0,,,,,
com.app.13071,2024-10-08,,,,,,40.0,,,,,
com.app.82889,2024-10-05,,,br,pt,1359.0,81.0,,,,,
com.app.33540,2024-10-05,,,br,pt,31075.0,6522.0,,,,,
com.app.60633,2024-10-03,,,br,pt,7324.0,120.0,,,,,
com.app.93131,2024-10-05,,,br,pt,1338.0,126.0,,,,,
com.app.98198,2024-10-03,,,br,pt,1875.0,26.0,,,,,
com.app.91390,2024-10-08,,,,,,1301.0,,,,,
com.app.19637,2024-10-07,,,br,pt,8212.0,0.0,,,,,
com.app.31153,2024-10-08,,,,,,14580.0,,,,,
com.app.88832,2024-10-05,,,br,pt,4493.0,698.0,,,,,
com.app.60423,2024-09-08,39079.0,516118.0,br,pt,4165.0,862.0,SHOPPING,89259.0,17.0,42687.0,2.0
com.app.35851,2024-09-08,9955.0,166147.0,br,pt,11235.0,867.0,OTHERS,26690.0,5.0,6337.0,1.0
com.app.26790,2024-09-24,1237.0,25432.0,,,,,,,,,
com.app.66274,2024-09-24,19893.0,88721.0,br,pt,690.0,477.0,BUSINESS,30143.0,28.0,13606.0,5.0
com.app.91093,2024-09-27,423681.0,2440125.0,br,pt,878.0,3191.0,FINANCE,212394.0,137.0,113156.0,41.0
com.app.36648,2024-09-27,364880.0,736476.0,br,pt,7260.0,756.0,FINANCE,164975.0,154.0,47468.0,6.0
com.app.34656,2024-09-09,,,br,pt,5305.0,3619.0,SHOPPING,47789.0,25.0,19315.0,6.0
com.app.43242,2024-09-30,,,br,pt,8355.0,2064.0,OTHERS,55287.0,494.0,4547.0,8.0
com.app.19637,2024-09-14,1688.0,16886.0,br,pt,4340.0,0.0,OTHERS,7226.0,10.0,2230.0,1.0
com.app.88509,2024-09-27,5075257.0,25839498.0,br,pt,30213.0,52606.0,OTHERS,1053317.0,339.0,540382.0,183.0
com.app.59245,2024-09-28,12912.0,229683.0,br,pt,1255.0,272.0,FINANCE,7874.0,2.0,4483.0,0.0
com.app.13071,2024-09-30,,,br,pt,1857.0,40.0,TRAVEL_AND_LOCAL,1683.0,0.0,931.0,0.0
com.app.38566,2024-09-08,74245.0,509295.0,br,pt,3819.0,670.0,BUSINESS,92005.0,30.0,25897.0,5.0
com.app.50679,2024-09-09,12527.0,125752.0,br,pt,1570.0,620.0,FINANCE,38648.0,55.0,10146.0,6.0
com.app.41189,2024-09-10,8684222.0,20278670.0,br,pt,68677.0,19195.0,FINANCE,3845676.0,3578.0,978977.0,174.0
com.app.38543,2024-09-12,5730.0,99538.0,br,pt,6237.0,675.0,SHOPPING,19202.0,1.0,7504.0,0.0
com.app.72306,2024-09-17,31333.0,228006.0,br,pt,8173.0,738.0,BUSINESS,36005.0,11.0,15101.0,3.0
com.app.10626,2024-09-22,187453.0,2058494.0,br,pt,25851.0,4324.0,FINANCE,543516.0,201.0,134946.0,46.0
com.app.16773,2024-10-04,,,br,pt,6733.0,7244.0,,,,,
com.app.21027,2024-09-09,,,br,pt,4762.0,1350.0,BUSINESS,67230.0,33.0,5827.0,4.0
com.app.74881,2024-09-08,,,br,pt,1034.0,240.0,FINANCE,29317.0,10.0,12790.0,10.0
com.app.48065,2024-09-08,559831.0,3904242.0,br,pt,27432.0,8950.0,SHOPPING,579064.0,259.0,105607.0,7.0
com.app.48916,2024-09-12,780.0,14226.0,br,pt,892.0,226.0,BUSINESS,627.0,3.0,237.0,1.0
com.app.58221,2024-09-20,94727.0,871504.0,br,pt,8137.0,1383.0,OTHERS,103006.0,80.0,19161.0,5.0
com.app.92275,2024-09-19,56495.0,468651.0,br,pt,5372.0,1340.0,SHOPPING,234377.0,36.0,29004.0,4.0
com.app.90842,2024-09-24,37435.0,142805.0,br,pt,1436.0,470.0,FINANCE,44823.0,56.0,22249.0,6.0
com.app.95194,2024-09-27,492296.0,4763777.0,br,pt,47945.0,8217.0,SHOPPING,660643.0,281.0,225077.0,22.0
com.app.98198,2024-09-29,,,br,pt,1362.0,48.0,OTHERS,4074.0,0.0,2244.0,0.0
com.app.26790,2024-10-04,,,br,pt,1738.0,,,,,,
com.app.17441,2024-10-04,,,br,pt,3691.0,760.0,,,,,
com.app.14509,2024-09-11,1430570.0,5990826.0,br,pt,41735.0,14269.0,FINANCE,1419559.0,378.0,616277.0,81.0
com.app.19637,2024-09-17,1781.0,16313.0,br,pt,3994.0,0.0,OTHERS,7247.0,4.0,2233.0,2.0
com.app.52140,2024-09-30,7139.0,113387.0,br,pt,9463.0,26.0,TRAVEL_AND_LOCAL,1347.0,7.0,438.0,0.0
com.app.64667,2024-09-30,,,br,pt,12928.0,8392.0,SHOPPING,171178.0,109.0,45913.0,7.0
com.app.62031,2024-09-08,,,br,pt,828.0,251.0,BUSINESS,4989.0,6.0,3107.0,8.0
com.app.63770,2024-09-25,291130.0,1839503.0,br,pt,10238.0,6601.0,FINANCE,334596.0,358.0,50827.0,22.0
com.app.60423,2024-09-28,34667.0,466664.0,br,pt,4349.0,205.0,SHOPPING,89542.0,12.0,42724.0,1.0
com.app.64140,2024-09-28,82330.0,664209.0,br,pt,3172.0,1195.0,SHOPPING,230347.0,89.0,28667.0,4.0
com.app.81778,2024-09-14,,,br,pt,1337.0,,,,,,
com.app.18664,2024-09-18,9235.0,123066.0,br,pt,2349.0,571.0,FINANCE,9743.0,9.0,1777.0,2.0
com.app.94251,2024-09-25,46538.0,205237.0,br,pt,1131.0,561.0,FINANCE,70227.0,0.0,17972.0,1.0
com.app.78155,2024-09-09,,,br,pt,1153.0,135.0,FINANCE,11613.0,1.0,7027.0,0.0
com.app.82896,2024-09-15,16242.0,177736.0,br,pt,2915.0,1368.0,FINANCE,31659.0,31.0,5533.0,9.0
com.app.59245,2024-09-29,10682.0,229455.0,br,pt,1233.0,225.0,FINANCE,7876.0,5.0,4483.0,3.0
